Confirmed, Key, Source, KOR
,"213102010","このままになんてしておけない……だから一緒に、リラさんとケイティを助けに行こう！","이대로는 놔둘 수 없어....그러니까, 같이, 리라상과 케이티를 구하러 가자!"
,"213102011","もちろん！そのために来たんだぞ！","그럼! 그것 때문에 온 거지!"
,"213102012","ケイティはついででもいいんじゃない？すぐ油断するから、いい薬になるかも……","케이티는 겸사겸사 해도 되지 않아?금방 방심하니까, 좋은 약이 될지도 몰라……."
,"213102013","つ、ついでって――","츠, 따라라니.."
,"213102014","冗談ですよ、冗談！ちゃんと一緒に助けますから！","농담이에요, 농담! 제대로 도와줄게요!"
,"213102015","エネルギー収集のためとはいえ、エネルギーアブソーバーを使用した我々オートルナ側にも責任があります。","비록 에너지 수집을 위해서라지만 에너지 앱소버를 사용한 우리 오토루나 측에도 책임이 있습니다."
,"213102016","今回の救出作戦には、私も参加させてください。","이번 구출작전에는 저도 참여하게 해 주십시오."
,"213102017","ありがとう、カンナさん！","고마워요, 칸나씨!"
,"213102018","でも、どこにそのグラフレイムの人がいるのかわからないんだよね？","근데 어디에 그 그라프레임 사람이 있는지 모르지?"
,"213102019","……","……"
,"213102020","えっと……そうだったね。","음... 그랬었지."
,"213102021","なにも考えてなかったのか……","아무 생각도 하지 않았던가……"
,"213102022","あはは。でも、こういう時こそ焦りは禁物！","아하하. 하지만 이럴 때일수록 조급함은 금물!"
,"213102023","ゆっくり考えてみれば、きっといろいろと作戦が思い浮かんでくるはずだよ！","천천히 생각해 보면, 분명 여러가지 작전이 떠오를 거야!"
,"213102024","エネルギーアブソーバーがちゃんと使えたら、もしかしたらなにかわかったのかもしれないね。","에너지 앱소버를 제대로 사용할 수 있었다면, 혹시 뭔가 알게 되었을지도 모르겠네."
,"213102025","たしかにそうかも。あの機械が扉に関連する役目を果たしていたなら、そこからグラフレイムの動きを探れるかも……！","확실히 그럴 것 같아.그 기계가 문과 관련된 역할을 했다면, 거기에서 그라프레임의 움직임을 찾아낼 수 있을지도……!"
,"213102026","……？","……？"
,"213102027","ところでさ、ボブキャットのみんなは基地を離れてよかったの？まだ傀儡に狙われてるんでしょ？","그런데 밥캣 애들은 기지를 떠나서 다행이야?아직 괴뢰에게 노리는 거지?"
,"213102028","基地の防衛は他のチームに任せています。","기지 방위는 다른 팀에게 맡기고 있습니다."
,"213102029","指揮官が問題発生の知らせを受けて、我々を派遣したのです。","지휘관이 문제 발생 통보를 받고 우리를 파견한 겁니다."
,"213102030","ネイサさんが緊急事態だとしてユニオンに連絡したようですね。","네이사 씨가 긴급사태라고 해서 유니온에 연락한 것 같네요."
,"213102031","ボブキャットの合流で戦力は十分になりましたが、敵の居場所が不明な以上は身動きが取れません。","밥캣의 합류로 전력은 충분해졌지만 적의 위치가 불분명한 이상 꼼짝도 할 수 없습니다."
,"213102032","じっとしてるだけかぁ……眠くなっちゃう……","가만히 있는것 뿐인가... 졸려버려..."
,"213102033","ほらほら、寝ちゃダメだぞ！ケイティがいない時はティミ―がリーダーなんだから！","거봐 거봐 자면 안 된다고!케이티가 없을 때는 티미가 리더니까!"
,"213102034","指揮官が我々を派遣したのは、ただ戦力拡充のためだけではありません。我々ボブキャットの特技は機械の扱いですから。","지휘관이 우리를 파견한 것은 비단 전력 확충 때문만은 아닙니다.우리 밥캣의 특기는 기계 다루는 법이니까요."
,"213102035","えっ！？","뭐!?"
,"213102036","任せておきなって。メカをバラすのは得意だから！","맡겨두지 말라고.메카를 떼어내는 건 잘하니까!"
,"213102037","それを自慢するのはいかがなものかと思いますけど……","그것을 자랑하는 것은 어떨까 생각합니다만……."
,"213102038","そっか……なるほど、それならもしかして！","그렇군……그렇군, 그렇다면 혹시!"
,"213102039","カンナさん！あのエネルギーアブソーバー、あたしに預けてもらえないかな？","칸나 씨! 저 에너지 앱소바 나한테 맡겨줄 수 있을까?"
,"213102040","本件に関しては許可が下りていますから、もちろん問題ありませんが……どうするのですか？","본 건에 관해서는 허가가 나와 있기 때문에, 물론 문제는 없습니다만……어떻게 합니까?"
,"213102041","何かひらめいたんだね？ライザ。","뭔가 생각이 났네?라이자"
,"213102042","うまくできるのかわからないけど、やってみたいことがあるの。エネルギーアブソーバーをボブキャットのみんなに分解してもらって、それを錬金術で再構築してみるんだよ！","잘 할 수 있을지는 모르겠지만 해보고 싶은게 있어.에너지 앱소버를 밥캣 모두에게 분해시켜서 그걸 연금술로 재구축해보는 거야!"
,"213102043","錬金術で作ったものなら、なんとかなるはず！新しく作り直したエネルギーアブソーバーを使えば……別の世界に隠れてるグラフレイムの人にたどり着けるかも！","연금술로 만든 거라면 어떻게든 되겠지!새롭게 만든 에너지 앱소버를 사용하면…다른 세계에 숨어 있는 그라프레임의 사람에게 도달할 수 있을지도!"
,"213102044","別世界に……？","별세계로...?"
,"213102045","できるんですか？そんなこと。","할 수 있어요?그런 거."
,"213102046","別世界、別次元への跳躍……それを意図的に引き起こすというのですか。","다른 세계, 다른 차원으로의 도약…… 그것을 의도적으로 일으키는 것입니까."
,"213102047","錬金術とあなたたちの世界の技術を組み合わせれば、きっとできるはずだよ！グラフレイムにできることが、あたしたちにできないわけないもの！","연금술과 당신네 세계의 기술을 조합하면, 틀림없이 할 수 있을 거야!그래프레이임이 할 수 있는 게 우리가 못할 리 없는 거야!"
,"213102048","みんな！エネルギーアブソーバーを分解して錬成するために、まずは地上へ行こう！","얘들아! 에너지 앱소바를 분해하고 연성하기 위해서 우선 지상으로 가자!"
,"213103000","リラ！起きてよ、リラってば！","리라! 일어나 리라니까!"
,"213103001","ぅ……ん……","으...응..."
,"213103002","ここは――","여기는--"
,"213103003","そうだ。あの触手のようなものに捕まって……","그렇다. 저 촉수같은 것에 잡혀서……."
,"213103004","怪我はない？あの触手、あたしたちをものみたいに振り回してさ。","다친 데는 없어? 저 촉수 우리를 물건처럼 휘둘러."
,"213103005","大丈夫だ。あれくらいのことでどうにかなるほど、やわな鍛え方はしていない。","괜찮다. 저 정도의 일로 어떻게든 과연, 단련은 하고 있지 않다."
,"213103006","それにしても、ここはどこなんだ？","그건 그렇고 여기가 어디지?"
,"213103007","なんか普通じゃない感じだね。空気の感じもちょっとおかしいし……","뭔가 평범하지 않은 느낌이야공기 느낌도 좀 이상하고..."
,"213103008","そうだな。ここは私がいた世界でも、ライザの世界でも、お前たちの世界でもない場所のようだ……","그래, 이곳은 내가 있던 세계도, 라이자의 세계도, 너희들의 세계도 아닌 곳인 것 같아……."
,"213103009","ん？待て、空気の違和感を感じ取ることができるのか？","응? 잠깐만, 공기가 불편함을 느낄 수 있는 건가?"
,"213103010","あたしはAGだからね。改造でわかるようになったんじゃないの？","나는 AG니까.개조해서 알게 된 거 아니야?"
,"213103011","なるほどな……異世界へ行き来する技術もそうだが、お前たちは高度な技を持っているようだな。","그렇군……다른 세계로 오가는 기술도 그렇지만, 너희들은 고도의 기술을 가지고 있는 것 같구나."
,"213103012","異世界転移の技術は、わたししか持っていないけどね","타세계 전이 기술은 나밖에 가지고 있지 않지만 말야"
,"213103013","……と言っても、それは偶然手に入っただけ。それをわたしが研究して、ついに安定した異世界転移を実現したんだ。","……라고 말해도, 그것은 우연히 손에 들어갔을 뿐.그걸 내가 연구를 해서 드디어 안정된 다른 세계 전이를 실현했어."
,"213103014","この声は……！","이 목소리는...!"
,"213103015","あんた、グラフレイムでしょ。なにを企んでるのか教えて！","너 그래프레임이잖아무슨 일을 꾸미고 있는지 알려줘!"
,"213103016","くっついてきた石ころに興味はないんだ。でもまあ、わたしが誰なのかは教えておくよ。","붙어있는 돌멩이에 관심은 없어근데 뭐 내가 누군지는 알려줄게"
,"213103017","わたしはクラーケン。きみらがつけたコードネームだけど、わりと気に入っててね。","나는 크라켄. 너희가 붙인 코드네임인데, 비교적 마음에 들어."
,"213103018","それにしても……ケイティだったっけ。きみ、触手だけで私がどこの所属がわかったんだね。意外と賢いじゃないか。","그건 그렇고…… 케이티였던가.너 촉수만으로 내가 어디 소속인지 알 수 있었구나?의외로 똑똑하잖아."
,"213103019","もっとも、今回の件はプライベートでやっていることだけどね。グラフレイムとは関係ないんだ。","무엇보다 이번 건은 사적으로 하는 일이지만.그래프레임이랑은 상관이 없구나"
,"213103020","なにせあの「扉」はわたしが見つけたものだからね。軽々しく他人に教える義理はないし、まだまだ遊び足りないんだよ。","어쨌든 그 '문'은 내가 발견한 것이니까.가볍게 다른 사람을 가르칠 의리도 없고, 아직까지는 덜 놀았어."
,"213103021","遊びだと……？それが私を狙う理由なのか？","놀이라면...? 그것이 나를 노리는 이유인가?"
,"213103022","そう、遊びだよ。知的好奇心を満たすための遊び。","맞아, 장난이야지적 호기심을 채우기 위한 놀이"
,"213103023","わたしはあなたの世界に興味がある。ちょっと研究をさせてもらいたくてね。","나는 너의 세계에 흥미가 있어.연구를 좀 하고 싶어서요."
,"213103024","……けど、わたしが興味を持っているのはライザとかいう錬金術士の世界じゃない。リラ、きみの故郷である、あの滅んだ大地だ。","……하지만, 내가 흥미를 가지고 있는 것은 라이자라고 하는 연금술사의 세계가 아니야.리라, 너의 고향인 그 망한 대지다."
,"213103025","私の……？","내꺼...?"
,"213103026","きみがかつていた世界は蝕みの女王のせいで変わり果てた姿になってしまった。","당신이 살고 있던 세계는 좀의 여왕 때문에 변해 버린 모습이 되어 버렸다."
,"213103027","そしてあの悲劇を二度と繰り返さないために、きみはライザの世界に行ったんだろう？","그리고 그 비극을 두 번 다시 되풀이하지 않기 위해 넌 라이자의 세계로 갔지?"
,"213103028","ふん……","흠……"
,"213103029","わたしに調べられない情報はないんだよ。","나에게 알아내지 못할 정보는 없어."
,"213103030","まあ、それを引き出すのに少し手間はかけたけどね。","뭐, 그걸 끄집어내는데 조금 수고는 들었지만요."
,"213103031","滅んだ世界……それはとても魅力的な響きだった。わたしはそれを見るために、ずっと研究し続けていたんだ。","망한 세계……그것은 매우 매력적인 울림이었다.나는 그것을 보기 위해 계속 연구하고 있었다."
,"213103032","私の故郷を踏みにじるつもりか？","내 고향을 짓밟을 거야?"
,"213103033","とんでもない。きみの生体データを使えば、扉を滅んだ世界に繋ぎ直すことができる。そうすればきみも故郷に帰れるんだ、感謝してほしいくらいだよ。","당치도 않다. 당신의 생체 데이터를 사용하면, 문을 망한 세계에 다시 연결할 수 있다.그러면 너도 고향에 돌아갈 수 있어, 감사해 주었으면 할 정도야."
,"213103034","感謝だと？勝手なことを……お前などに頼るつもりはない。","감사하다고? 제멋대로인 것을…너 따위에 의지할 생각은 없다."
,"213103035","いろいろ迷惑かけといて、ただ他の世界へ行きたいだけ？まったく理解できないんだけど。","여러가지 폐를 끼치고, 단지 다른 세계에 가고 싶은 것 뿐이야?전혀 이해가 안 되는데"
,"213103036","別に理解してもらう必要はないけどね。","굳이 이해받을 필요는 없지만 말이야."
,"213103037","リラも心配しなくていい。わたしはただ道案内人が欲しいだけ。それはオーレン族のきみにしかできないことだからね。","리라도 걱정하지 않아도 돼.나는 단지 길잡이를 원할 뿐이야.그건 오렌족의 너만이 할 수 있는 일이니까."
,"213103038","お断りだ。お前のような輩に、案内してやる理由がない。","사절이야. 너 같은 패거리에게 안내해줄 이유가 없어."
,"213103039","それは結構だけど、本当にいいのか？きみには……いや、きみのお友達も含めて、もう残された時間はほとんどないのに。","그거야 괜찮지만 정말 괜찮을까?너에게는……아니, 너의 친구도 포함해, 이제 남겨진 시간은 거의 없는데."
,"213103040","時間がない……？","시간이 없어...?"
,"213103041","ライザの世界へ繋がる扉。あれはたまたま開けたものなんだ。","라이자의 세계로 이어지는 문.저건 우연히 뚫은 거야"
,"213103042","そしてこの空間は、その扉の途中にある次元……いわば世界の狭間みたいなところ。","그리고 이 공간은, 그 문의 도중에 있는 차원…… 말하자면 세계의 틈새 같은 곳."
,"213103043","けど、世界の扉は次第に閉じていく。まさにこの瞬間もね。","하지만 세상의 문은 점점 닫혀간다.바로 이 순간도요."
,"213103044","……そうか。そういうことか。","……그렇구나. 그런 것인가."
,"213103045","そう。わたしの意思とは無関係に。それこそ、自然の摂理のように……","그래. 내 뜻과는 무관하게. 그것이야말로 자연의 섭리처럼……"
,"213103046","ライザもクラウディアも、わたしのいた世界に取り残されている。扉が閉じ切ってしまえば、わたしにもライザの世界に繋がる扉を開けられる確証はない。","라이자도 클라우디아도 내가 있던 세계에 남겨져 있다.문이 닫혀 버린다면 내게도 라이자의 세계로 통하는 문을 열 확증은 없다."
,"213103047","案内してくれるだけでいいんだよ。そうすれば、ライザたちを帰してあげるために、扉を維持する努力をしてやろう。","안내만 해주면 돼.그러면 라이자들을 돌려주기 위해 문을 유지하는 노력을 해 주자."
,"213103048","ひどい交換条件……！","심한 교환 조건……!"
,"213103049","それはちょっと心外だな。わたしは別に、誰かを傷つけようとは思っていなかったんだ。","그건 좀 의외인데?나는 특별히 누군가를 상처 입힐 생각은 하지 않았어."
,"213103050","オートルナがエネルギーアブソーバーを拾って、それをむやみに使ったものだから、事態がややこしくなった。","오토루나가 에너지 앱소버를 주워다 그걸 함부로 쓰다 보니 사태가 복잡해졌다."
,"213103051","あの装置に、傀儡を呼び出したり引き寄せたりする機能はなかったんだ。それなのに、エネルギーを中途半端に垂れ流したせいで、傀儡たちに目をつけられたってわけ。","그 장치에 괴뢰를 불러오거나 끌어당기는 기능은 없었어.그런데도 에너지를 어설프게 흘리는 바람에 괴뢰들에게 찍혔다는 것."
,"213103052","それって責任を擦り付けてるだけでしょ。","그건 책임을 전가하는 것 뿐이잖아."
,"213103053","責任のなすりつけ合いはオートルナとフロンティアの得意技だと思っていたんだけどね。","서로 책임을 떠넘기는 것은 오토루나와 프런티어의 특기라고 생각하고 있었지만 말야."
,"213103054","まあ、それはどうでもいいんだ。本当に興味がない。","뭐, 그건 아무래도 상관없어.진짜 관심 없어."
,"213103055","誰も影に潜んでいるわたしに気付きもしなかった。愚かと言うか、浅はかと言うか……でも、だからこそわたしも好きにやらせてもらえてるんだけど。","아무도 그림자 속에 숨어있는 나를 알아채지도 못했다.어리석다고 할까, 천박하다고 할까……하지만, 그렇기 때문에 나도 마음대로 할 수 있지만."
,"213103056","そこまでよ。これ以上、好き勝手にはさせない！","거기까지야. 더 이상 마음대로 하게 하지 않겠다!"
,"213103057","……！？","……！？"
,"213103058","ライザ！？","라이자!?"
,"213103059","どういうこと……！？なぜ……わたしたちの世界の扉は閉じていたはず……なぜここに入ってこれたんだ！？","어떻게 된 일...!? 왜... 우리 세계의 문은 닫혀 있었을 테지... 왜 이곳에 들어올 수 있었을까!?"
,"213103060","錬金術とあなたたちの世界の技術を組み合わせたんだよ！","연금술과 너희 세계의 기술을 조합한 거야!"
,"213103061","さあ、リラさんとケイティを解放してもらうからね！","자, 리라상과 케이티를 풀어달라고 할게!"
,"213104000","ライザリン・シュタウト！","라이절린 슈타우트!"
,"213104001","きみは…いったいどうやってここに！？","너는...도대체 어떻게 여기에!?"
,"213104002","言った通りだよ。錬金術とあなたたちの世界の技術を組み合わせて、ここまで来たの。","말한 대로야.연금술과 너희 세계의 기술을 접목해서 여기까지 왔어."
,"213104003","錬金術だと……","연금술이라고..."
,"213104004","そんな呪術紛いの力で、なにをしたと言うんだ！","그 따위 주술에 겨운 힘으로 뭘 했단 말이냐!"
,"213104005","コードネーム、クラーケン。グラフレイムに所属するメンバーとして要注意人物に指定されていますね。","코드네임 크라켄그라프레임에 소속되어 있는 멤버로서 요주의 인물로 지정되어 있군요."
,"213104006","あなたの常識では測れないことが、この世界にはまだあるということでしょう。","당신의 상식으로는 측정할 수 없는 것이, 이 세계에는 또 있다는 것이겠지요."
,"213104007","ケイティさん、大丈夫ですか？","케이티 씨, 괜찮아요?"
,"213104008","メコ！来てくれたの！？","메코! 와줬어!?"
,"213104009","キャシーとティミーもいますよ。もう少しで、またみんなと会えます！","캐시와 티미도 있죠조금 있으면 또 다시 만날 수 있어요!"
,"213104010","そっかぁ……なんか、みんなに迷惑かけちゃったね。","그렇구나……왠지 모두에게 폐를 끼쳐 버렸네."
,"213104011","石ころがずいぶんと増えてきたようだな。そんなにわたしを脅威だと思っているということか？","돌멩이가 꽤 불어난 것 같군.그렇게 나를 위협으로 여긴단 말인가?"
,"213104012","あなた単体は脅威ではありませんよ。グラフレイムの総力を前にするなら別ですが。","당신 단독체는 위협이 아니에요.그라 프레임의 총력을 앞세운다면 다르겠지만요."
,"213104013","ボブキャットの面々は、じっとしていられなくてついてきただけです。","밥 캣의 면면은 가만히 있을 수 없어서 따라 온 것 뿐입니다."
,"213104014","ちっ……わたしはなにもしくじっていないはず。なのになんで、この場所がわかったんだ？","쳇……나는 아무것도 실수하지 않았을 거야. 그런데 어떻게 이 장소를 알았지?"
,"213104015","そうだね、あなたは完全に扉を閉めてこの狭間の世界に引きこもってた。普通に探してるだけだったら、きっと見つからなかったと思う。","그래, 당신은 완전히 문을 닫고 이 틈새의 세계에 틀어박혀 있었어.평범하게 찾고있는것 뿐이었다면, 분명히 찾지못했을거라고 생각해."
,"213104016","でも、扉を開くことさえできたら、あなたの痕跡をたどるのは簡単だったんだよ。","하지만 문을 열 수만 있다면 당신의 흔적을 더듬는 건 쉬웠을 거예요."
,"213104017","扉を開けられるのはわたしだけだ！","문을 열 수 있는건 나뿐이야!"
,"213104018","きみらのような下等な連中に、扉を開けられるはずがない！","자네들 같은 하등패들이 문을 열어 줄 리가 있나!"
,"213104019","あなたは錬金術のことをなにも知らないんだね、クラーケン。","넌 연금술에 대해 아무것도 모르는구나 크라켄."
,"213104020","錬金術は想像力を使って、無から有を生み出せる……もちろん、完全な無じゃなくて、必要な素材が揃ってることが条件だけどね。","연금술은 상상력을 사용하여 무에서 유를 만들어낼 수 있다…….물론, 완전한 무는 아니고, 필요한 소재를 갖추고 있는 것이 조건이지만."
,"213104021","想像力だって？","상상력이라고?"
,"213104022","そんなおとぎ話のようなことを……！","그런 동화 같은 것을……!"
,"213104023","おとぎ話でもなんでもないよ。それに、扉はあたしだけの力で作ったものじゃない。みんなで一緒に作り上げたものなの。","동화도 아니야.게다가 문은 나만의 힘으로 만든 게 아니야.다 같이 만들어낸 거야"
,"213104024","あたしだけじゃ、こんな扉なんて開けない。でも、何もないところから造る必要はなかった……お手本が、もうあったから。","나 혼자서는 이런 문 따윈 열 수 없어.그렇지만, 아무것도 없는 곳으로부터 만들 필요는 없었다……본이, 이미 있었으니까."
,"213104025","なんだって……？","뭐라고...?"
,"213104026","この扉を開くことができたのは、あなたのおかげでもあるの。クラーケン、あなたが作ってくれた機械があったから――","이 문을 열 수 있었던 건 당신 덕분이기도 해.크라켄, 당신이 만들어준 기계가 있었으니까--"
,"213104027","そうか……","그렇군……"
,"213104028","エネルギーアブソーバーを錬成したのか！","에너지 앱소바를 연성했구나!"
,"213104029","その通りです。エネルギーアブソーバーはそのまま地上に放置されていましたから、それを分解し解析できれば錬金術なら再生が可能と考えました。","맞아요. 에너지 앱소버는 그대로 지상에 방치되어 있었기 때문에 그것을 분해하고 해석할 수 있으면 연금술이라면 재생이 가능하다고 생각했습니다."
,"213104030","ボブキャット小隊なら、あの機械をバラバラにするのはさほど難しい作業ではありませんでしたよ。","밥 캣 소대라면 그 기계를 산산조각 내는 것은 그다지 어려운 작업이 아니었습니다."
,"213104031","思いっきり壊してるだけに見えたから、あたしはちょっとハラハラしてたけど……","실컷 부수고 있는 것으로만 보여서, 나는 조금 조마조마했지만…"
,"213104032","構造がわかってしまえば、同じようなものを作るのはそんなに難しくなかったよ。","구조를 알아버리면, 비슷한 것을 만드는 것은 그렇게 어렵지 않았어."
,"213104033","扉がちゃんと開くかどうかは賭けだったけど……うまくいったね！","문이 제대로 열릴지 어떨지는 내기였지만……잘 됐네!"
,"213104034","ライザ、なんだかご機嫌だね？","라이자, 왠지 기분이 좋네?"
,"213104035","ふふん、それはそうだよ！","흥, 그건 그렇지!"
,"213104036","だって、このクラーケンって人が錬金術をバカにするんだもの！これであっと驚かせることができたでしょ！","왜냐면 이 크라켄이라는 사람이 연금술을 바보로 만드는걸! 이걸로 아차 놀라게 할 수 있었잖아!"
,"213104037","あなたの目的がなんなのかは知らないけど、リラさんとケイティはしっかり返してもらうからね！","너의 목적이 뭔지는 모르겠지만 리라상과 케이티는 꼭 돌려받을거야!"
,"213104038","ふん……少し驚きはしたが、想定していなかったわけじゃないさ。","흥……조금 놀라긴 했지만, 상정하고 있지 않았던 것은 아니야."
,"213104039","こういう状況備えて用意はしてあるんだ。そう、こんなこともあろうかと……！","이런 상황 대비는 해놨어.그래, 이런 일도 있을까 하고……!"
,"213104040","錬金術なんかでは及びもつかないテクノロジーを見せてやろう！","연금술 따위로는 당할 수 없는 기술을 보여주지!"
,"213104041","注意してください！クラーケンが戦闘準備に入ったようですよ！","조심하세요!크라켄이 전투 준비에 들어간 것 같은데요!"
,"213104042","にゃーん！こっからはあたしらの出番だぞ！","야옹! 이제부터는 우리가 나설 차례야!"
,"213104043","荒事なら任せて。","막일이라면 맡겨."
,"213104044","いこう、ライザ！リラさんとケイティさんを助けるために！","가자, 라이자! 리라 언니랑 케이티 언니를 돕기 위해서!"
,"213104045","小賢しい奴らだ……！多勢に無勢とは実に小賢しい！","건방진 녀석들이다...!다수에 무세라니 정말 깜찍하구나!"
,"213104046","扉はわたしだけのものなんだ！勝手に使うなんて許さない！","문은 나만의 것이다!멋대로 사용하다니 용서 못해!"
,"213104047","よおし、やるぞっ！","야, 해보자!"
,"213105000","く、くそっ……どうなってる！？","빌어먹을……어떻게 되어가고 있어!?"
,"213105001","AGの連中はともかく、なんで普通の人間がここまで戦える！？","AG의 패거리는 어쨌든, 어떻게 보통 인간이 여기까지 싸울 수 있다!?"
,"213105002","いや、リラはまだいい……ライザとクラウディアはどういうことなんだ？お前たちは非力な人間のはずだろう！？","리라는 아직 괜찮아... 라이자와 클라우디아는 어떻게 된거야?너희들은 힘없는 인간들이겠지!?"
,"213105003","錬金術で作った装備があるからね！それに、あたしたちだっていろいろと冒険をして強くなってるんだよ！","연금술로 만든 장비가 있으니까! 게다가 우리들도 여러가지 모험을 하면서 강해지고 있어!"
,"213105004","ライザもクラウディアも、ただ守られるだけの子供じゃない。甘く見ていたようだな、クラーケン。","라이자도 클라우디아도, 단지 지켜지기만 하는 아이가 아니다.만만하게 봤나 보네, 크라켄"
,"213105005","怖かったけど……ライザと一緒なら、どんなことにでも立ち向かえる勇気が出るの。","무서웠지만……라이자와 함께라면, 어떤 일이라도 맞설 수 있는 용기가 생겨."
,"213105006","ちっ……","쳇……"
,"213105007","あんな汚い大鍋を使って得体のしれない儀式をしている錬金術士に敗れるなんて、納得できるわけがないんだよ！","저런 더러운 냄비를 사용하여 정체불명의 의식을 치르고 있는 연금술사에게 패하다니, 납득할 수 있을 리가 없어!"
,"213105008","そこに怒ってるんですか？","거기 화났어요?"
,"213105009","面倒くさいなぁ、こいつ……","귀찮네, 이녀석……"
,"213105010","クラーケン。あなたは「ユニオン」のAG技術と融合した錬金術に敗れたということです。それは理解してもらいたいですね。","크라켄. 당신은 유니언의 AG기술과 융합된 연금술에 패했다는 겁니다.그건 이해해 주셨으면 좋겠어요."
,"213105011","錬金術は素晴らしい力です。我々の技術とは異なる可能性がある……それを否定するのはおかしいのではないですか？","연금술은 굉장한 힘이에요.우리들의 기술과는 다를 가능성이 있다… 그것을 부정하는 것은 이상하지 않습니까?"
,"213105012","ふん……","흠……"
,"213105013","ライザもクラウディアもリラも、なにもわかっていないんだ。","라이자도 클라우디아도 리라도 아무것도 모르는 거야."
,"213105014","滅んだ大地には、いまだ貴重な研究素材で溢れかえっている。それを研究して技術転用できれば、さらに発展できる！","망한 땅에는 아직도 귀중한 연구 소재가 넘쳐난다.그것을 연구하고 기술을 전용할 수 있으면, 한층 더 발전할 수 있다!"
,"213105015","それが……私を利用してあの大地に……私の故郷に侵入する目的だったのか。","그것이……나를 이용해 저 대지에……내 고향에 침입할 목적이었는가."
,"213105016","そう……きみでなければならない。リラ、きみの存在はあの世界に続く扉を開くための鍵になるからね。","그래…너라야 한다.리라, 너의 존재는 저 세계로 이어지는 문을 열기 위한 열쇠니까."
,"213105017","すべてはより高度な技術の発展のため！それなのに錬金術士は本当に価値のあるものを無視して、草や石ころを大事に集めるだけじゃないか！","모든 것은 보다 고도의 기술의 발전을 위해! 그런데도 연금술사는 정말 가치 있는 것은 무시하고 풀과 돌멩이를 소중하게 모으는 것 뿐이잖아!"
,"213105018","な、なんか怒ってる……？","뭐, 왠지 화났어……?"
,"213105019","焦っている証拠でしょ。ほっとけばいいんだよ。","초조해하고 있다는 증거잖아.그냥 두면 돼."
,"213105020","……","……"
,"213105021","クラーケン、あなたは錬金術のことをわかってないよ。それに、知識とか知恵とかに対する尊敬とか畏怖とか……そういう大事なことが抜け落ちてると思う。","크라켄, 넌 연금술을 몰라.게다가, 지식이라든가 지혜라든가에 대한 존경이라든가 경외라든가……그런 중요한 것이 빠져 있다고 생각한다."
,"213105022","錬金術は世界の小さなことにも興味を持って、ひとつひとつ進歩していくものなんだよ。","연금술은 세상의 작은 일에도 흥미를 가지고 하나 하나 진보해 나가는 거야."
,"213105023","知識に優劣なんてないと思う。あなたは自分の技術ばかり誇って、ほかのことを否定してる。本当に視野が狭いのは、あなたなんじゃないの？","지식에 우열이란 없다고 생각해.당신은 자신의 기술만 자랑하고, 다른 것을 부정하고 있어.정말 시야가 좁은 건 너 아니야?"
,"213105024","……小娘のくせに、うわべだけ学んだくらいで付け上がらないでもらいたいな！","……계집애인 주제에, 겉으로만 배운 정도로 기죽지 않았으면 좋겠다!"
,"213105025","知識に優劣がない？それは間違っているんだよ。","지식에 우열이 없다?그건 잘못된 거야."
,"213105026","もし知識が平等だというなら、なぜ文明と技術はいつも人類が困難に直面した時に、飛躍的に進歩すると思う？","만일 지식이 평등하다면 왜 문명과 기술은 항상 인류가 어려움에 처했을 때 비약적으로 진보한다고 생각하나?"
,"213105027","人類は苦しみの中でしか、技術を進歩させることができないのだ！考え方がお花畑な錬金術士にはわからないことかもしれないけどね。","인류는 단지 고통 속에서만 기술을 발전시킬 수 있을 뿐이다!사고방식이 꽃밭인 연금술사는 모를 일이겠지만 말이야."
,"213105028","違う……違うよ。そんなのは知識なんかじゃない。技術でもない……","아니야... 아니야.그런 건 지식 따위가 아니야.기술도 아니야……."
,"213105029","本当の知識や技術は、人を幸せにすることができるものなんだよ！","진정한 지식이나 기술은 사람을 행복하게 할 수 있는 거야!"
,"213105030","クラウディアの言う通りだよ。あたしたちに必要なのは争うことでもないし、誰かを傷つけたりすることじゃない。","클라우디아 말이 맞아.우리에게 필요한 건 싸우는 게 아니고 누구를 상처 입히거나 하는 게 아니야."
,"213105031","勇気をもって、手を取り合うこと。知識や技術を自慢するんじゃなくて、みんなで共有していくこと……そうじゃないと、どんな技術だって意味がないんだと思う。","용기있게 손을 맞잡아라.지식이나 기술을 자랑하는 것이 아니고, 모두 함께 공유해 나가는 것……그렇지 않으면 어떤 기술이라도 의미가 없다고 생각한다."
,"213105032","……","……"
,"213105033","ここまでだね、クラーケン。","여기까지네 크라켄"
,"213105034","ええ、これで終わりです。","예, 이것으로 끝입니다."
,"213105035","クラーケン。オートルナ諸法律に違反した罪であなたを逮捕します。","크라켄. 오토루나 제법을 위반한 죄로 당신을 체포하겠습니다."
,"213105036","……","……"
,"213105037","わかった。好きにすればいいさ。","알겠어. 마음대로 해."
,"213105038","意外だね。もうちょっと抵抗するのかと思った。","의외다 조금만 더 저항하는 줄 알았어"
,"213105039","ボブキャット小隊が目を光らせてるうちは逃げられないでしょ。","밥캣 소대가 눈에 불을 켜고 있을 때는 도망갈 수가 없잖아"
,"213105040","……","……"
,"213105041","気をつけてください。拘束したとはいえ、なにをするかまだわかりませんから。","조심하세요.구속을 했다고는 하지만 뭘 할지 아직 모르니까요."
,"213105042","……","……"
