Confirmed, Source, KOR
,"<color=#ffdb7f>전투에서 패배하면 티어스코어와 소량의 훈장보상이 줄어든다. 티어가 높을수록 패배로 인해 줄어드는 스코어가 많아지지만, 획득하는 훈장의 수는 늘어난다</color>","<color=#ffdb7f>전투에서 패배하면 티어스코어와 소량의 훈장보상이 줄어든다. 티어가 높을수록 패배로 인해 줄어드는 스코어가 많아지지만, 획득하는 훈장의 수는 늘어난다</color>"
,"<color=#ffdb7f>5連勝以上の時、戦闘勝利時に獲得するスコアが1、勲章報酬が1増加します。</color>","<color=#ffdb7f>5연승 이상 시 전투 승리 시 획득하는 점수가 1, 훈장 보수가 1 증가합니다.</color>"
,"<color=#ffdb7f>9連勝以上の時、戦闘勝利時に獲得するスコアが2、勲章報酬が2増加します。</color>","<color=#ffdb7f>9연승 이상 시 전투 승리 시 획득하는 점수가 2, 훈장 보수가 2 증가합니다.</color>"
,"<i><size=16><color=#ff4242>Tips:快適度は指揮官の倉庫内の快適度が高い物から低い物をもとに計算されます。快適度が高い家具セットを母艦に設置していなくても、倉庫内で快適度が最も高い家具セットが総信頼度として計算されます。</color></size></i>","<i><size=16><color=#ff4242>Tips: 쾌적도는 지휘관의 창고 내 쾌적도가 높은 물건에서 낮은 물건을 바탕으로 계산됩니다.쾌적도가 높은 가구 세트를 모함에 설치하지 않아도 창고 내에서 쾌적도가 가장 높은 가구 세트가 총 신뢰도로 계산됩니다.</color></size></i>"
,"<i><size=16><color=#ff4242>Tips: 쾌적도는 지휘관의 창고 내 쾌적도가 높은 물건에서 낮은 물건을 바탕으로 계산됩니다.쾌적도가 높은 가구 세트를 모함에 설치하지 않아도 창고 내에서 쾌적도가 가장 높은 가구 세트가 총 신뢰도로 계산됩니다.</color></size></i>","<i><size=16><color=#ff4242>Tips: 쾌적도는 지휘관의 창고 내 쾌적도가 높은 물건에서 낮은 물건을 바탕으로 계산됩니다.쾌적도가 높은 가구 세트를 모함에 설치하지 않아도 창고 내에서 쾌적도가 가장 높은 가구 세트가 총 신뢰도로 계산됩니다.</color></size></i>"
,"<i><size=16><color=#ff4242>Tips: AG를 모함에 배치하지 않아도 마찬가지로 모함에 의한 신뢰도 보정을 획득할 수 있습니다.</color></size></i>","<i><size=16><color=#ff4242>Tips: AG를 모함에 배치하지 않아도 마찬가지로 모함에 의한 신뢰도 보정을 획득할 수 있습니다.</color></size></i>"
,"<i><size=16><color=#ff4242>Tips:AGを母艦に配置していなくても、同様に母艦による信頼度補正を獲得することができます。</color></size></i>","<i><size=16><color=#ff4242>Tips: AG를 모함에 배치하지 않아도 마찬가지로 모함에 의한 신뢰도 보정을 획득할 수 있습니다.</color></size></i>"
,"AGたちはそれぞれタイプが異なり、異なる戦いに対応します。現在分かっているタイプには次の特性があります。","AG들은 각각 유형이 다르고 다른 싸움에 대응합니다.현재 알고 있는 유형에는 다음 특성이 있습니다."
,"AGであれ傀儡であれ、攻撃スキルが敵に対する追加のデバフ効果を持つ場合、大部分が以下の確率に基づいて効果が発生するかどうか判断されます。","AG든 괴뢰든 공격 스킬이 적에 대한 추가 디버프 효과를 갖는 경우 대부분 다음과 같은 확률을 기반으로 효과가 발생하는지 판단됩니다."
,"AG든 괴뢰가든 공격 스킬이 적에 대한 추가 디버프 효과를 가지는 경우, 대부분이 아래의 확률를 바탕으로 효과 발생 유무를 판정합니다.","AG든 괴뢰가든 공격 스킬이 적에 대한 추가 디버프 효과를 가지는 경우, 대부분이 아래의 확률를 바탕으로 효과 발생 유무를 판정합니다."
,"AG들은 각각 타입이 다르므로 서로 다른 전투에 대응합니다. 현재 알고 있는 타입에는 다음과 같은 특성이 있습니다.","AG들은 각각 타입이 다르므로 서로 다른 전투에 대응합니다. 현재 알고 있는 타입에는 다음과 같은 특성이 있습니다."
,"AG목록 내에서 AG의 퇴역 진행 시 희귀 아이템인 【기념배지】를 획득하나, 복구할 수 없으므로 신중히 선택해야 합니다.","AG목록 내에서 AG의 퇴역 진행 시 희귀 아이템인 【기념배지】를 획득하나, 복구할 수 없으므로 신중히 선택해야 합니다."
,"AG의 【호감도 레벨】","AG의 【호감도 레벨】"
,"AG 스킬 레벨을 1회 올릴 때마다 스킬의 효과가 강화됩니다. 별 랭크의 차이에 따라 AG 스킬의 레벨업에 필요한 【기술 코드】의 랭크도 달라집니다.","AG 스킬 레벨을 1회 올릴 때마다 스킬의 효과가 강화됩니다. 별 랭크의 차이에 따라 AG 스킬의 레벨업에 필요한 【기술 코드】의 랭크도 달라집니다."
,"[동맹]이란 지휘관과 다른 플레이어가 교류하는 플랫폼","[동맹]이란 지휘관과 다른 플레이어가 교류하는 플랫폼"
,"live 2d를 켜고 CG를 벽지로 했을 때의 크기와 위치를 조정할 수 있습니다.선택한 벽지에 live 2d가 없는 경우 이 옵션을 사용할 수 없습니다.","live 2d를 켜고 CG를 벽지로 했을 때의 크기와 위치를 조정할 수 있습니다.선택한 벽지에 live 2d가 없는 경우 이 옵션을 사용할 수 없습니다."
,"live2dを起動し、CGを壁紙にした時の大きさと位置を調整できます。選択した壁紙にlive2dがない場合、このオプションは使用できません。","live 2d를 켜고 CG를 벽지로 했을 때의 크기와 위치를 조정할 수 있습니다.선택한 벽지에 live 2d가 없는 경우 이 옵션을 사용할 수 없습니다."
,"tips：段位スコアはリセットの影響を受けません。","tips: 단계 점수는 리셋의 영향을 받지 않습니다."
,"tips：티어스코어는 시즌 리셋의 영향을 받지 않는다","tips：티어스코어는 시즌 리셋의 영향을 받지 않는다"
