Confirmed, Key, Source, KOR
,"830510202","要是把你变成傀儡，我都不知道该怎么和红莲交代了……","만약 너를 꼭두각시로 만든다면, 나는 홍련과 어떻게 자백해야 할지 모르겠어..."
,"830510300","虽然我的手段是有点粗暴，但精良的武器我是真的一把都不想放过啊……","내 수단은 좀 거칠지만 훌륭한 무기는 정말 하나도 놓치지 않으려고 하는데..."
,"830510301","我是不否认我的收集癖已经到了病态的程度啦，不过我可没想过违逆自己的欲望呢。","내 수집벽이 병적일 정도였음을 부인하지는 않겠지만, 내 욕망을 거역할 생각은 없었어."
,"830510302","唉？我不像七武士？唔，我好像从没说过自己会以七武士的身份为荣吧……","에이? 나 칠무사 같지 않아?우, 내가 칠무사를 자랑스럽게 생각한다고 말한 적은 없는 것 같은데..."
,"830510400","别看我现在这个样子，曾经的我也是为了七武士这个组织尽心尽力过的……","지금의 내 모습 그대로지만, 옛날의 나도 칠무사라는 조직을 위해 정성을 다했었는데..."
,"830510401","哎？我可没骗人啊，按照辈分来说，我才是最有资格领导七武士的……","에? 난 거짓말 안했네. 또래로 따지면 나야말로 칠무사를 이끌 자격이 있는 사람인데..."
,"830510402","呵呵，这倒是说笑的，我可没信心把那些后辈训得服服帖帖，这些麻烦事，还是交给红莲和青岚就好了。","허허, 이건 웃기는 소리지만, 나는 그 후배들을 고분고분하게 훈계할 자신이 없어, 이런 귀찮은 일은 홍련과 청람에게 맡겼으면 좋겠어."
,"830510500","只要有红莲和青岚在，七武士就能这么壮大下去吧……","홍련과 청람만 있었어도 칠무사는 이렇게 커졌을텐데..."
,"830510501","虽然我是不服她俩，不过，她们确实有着很多我所没有的优点。","비록 나는 그들 둘에게 불복하지만, 그녀들은 확실히 내가 갖지 못한 많은 장점을 가지고 있다."
,"830510502","至于我嘛，七武士不需要这种早该退役的AG了，自然是想做什么就做什么咯……","나야 칠무사 이런거 필요없어. 하고싶은거 다하는거지..."
,"830510503","呵呵，你们纽带舰队也要好好努力，为了让我能去到更多地方、收集到更多武器而加油啊。","허허, 너희 유대함대도 열심히 해서 내가 더 많은 곳에 가서 더 많은 무기를 모을 수 있도록 힘내라."
,"830510600","在你这里住了那么久，多少应该给点住宿费什么的，本来打算从收藏品里挑一把喜欢的送给你，不过好像没有特别合适的……","여기서 그렇게 오래 묵었으니 숙박비 따위를 좀 줘야겠는데, 원래는 소장품 중에서 마음에 드는 것을 골라서 주려고 했는데 딱히 어울리는 게 없는 것 같은데..."
,"830510601","想了想，还是亲手打了把刀送你，呵呵，很吃惊吗？再怎么说好歹也是七武士，这点粗活我还是会做的……","생각했더니 칼을 직접 맞혀서 드렸군요. 허허, 많이 놀랐어요?아무리 그래도 칠무사라지만, 그까짓 막일은 내가 할 수 있을텐데..."
,"830510602","别忘了去找其他七武士学习一下剑术，可别白费了我这番苦心啊。","다른 칠무사를 찾아가 검술을 배우는 것도 잊지 마라, 그러나 나의 이런 고심을 헛되이 하지 마라."
,"830520100","指挥官和红莲，似乎有一种相似的气息……不好意思，我也不知道该怎么解释。","지휘관과 홍련, 비슷한 기운이 감도는 듯…. 미안하지만 나도 어떻게 설명해야 할지 모르겠다."
,"830520101","只是我有一种，我能在指挥官身上学到什么的感觉，就像当初红莲那样……","다만 내가 지휘관에게 무언가를 배울 수 있다는 느낌은, 홍련이 그랬던 것처럼…."
,"830520200","没错，当初是红莲教会了我战斗。","맞아, 홍련이 내게 싸움을 가르쳐 주었거든."
,"830520201","在那之前，我就已经被改造为AG了，但那时的我，不过是个只懂挥刀的人偶罢了。","그 전부터 AG로 개조됐지만 그때의 나는 칼만 잘 휘두르는 인형에 불과했다."
,"830520202","那根本算不上战斗。后来我与红莲相遇，成为了七武士之一，我才终于明白……","그것은 근본적으로 전투라고 할 수 없다.나중에 홍련과 만나 7무사의 한 사람이 되고 나서야 비로소 알게 되었는데..."
,"830520300","在七武士中，我似乎比较擅长计算和整理。","칠무사 중에서 나는 계산과 정리를 잘하는 것 같다."
,"830520301","于是就由我来负责物资管理，资金规划，以及照顾大家的日常起居，下厨等等……","그래서 제가 물자 관리, 자금 계획, 여러분의 일상 생활, 요리까지..."
,"830520302","但是，大家总是非常客气，让我不要做这么多，其实她们，是不是不太喜欢我呢……","근데 다들 너무 많이 하지 말라며 겸손해하시는데 사실 저 안 좋아하시는 거 아닌가요..."
,"830520400","咦？您是说这不是客气，而是在“敬爱”我吗？这是真的吗……","어? 예의가 아니라 나를 '경애'하는 거라는 말씀이세요?이게 사실일까..."
,"830520401","其实，我知道自己不擅长表达，也做不出丰富的表情，所以一直都很担心，我会不会被大家讨厌……","사실 표현도 서툴고 표정도 풍부하지 않은 걸 알고 있기 때문에 미움 받지 않을까 걱정도 많이 했는데..."
,"830520402","现在指挥官告诉了我大家的想法，我终于也能安心了，非常感谢您。","이제 지휘관이 여러분의 생각을 알려주셔서 저도 안심할 수 있었습니다."
,"830520500","能够与大家相遇，我觉得自己真的很幸运。但是就算您说，我可以表现得再高兴一些，我也不知道该怎么办……","여러분을 만나게 돼 정말 운이 좋다고 생각해요.근데 제가 좀 더 기뻐할 수 있다고 해도 어떻게 해야 할지..."
,"830520501","要先从“笑容”开始，是吗？好吧，我试试看……","'웃음'부터 시작해야 하는 것 아닌가.그래 내가 한번 해볼게..."
,"830520502","呵、呵呵呵……指挥官，我这样对吗？","흐흐흐…지휘관님, 제가 그랬던가요?"
,"830520503","唔……不好意思，看来我还需要多加练习……","ㅎㅎ 미안하지만 아직 좀 더 연습해야 할 것 같은데...."
,"830520600","指挥官，那个，有件东西希望您收下……是我的书法作品。","지휘관, 저기, 받아주시기 바랍니다… 제 서예 작품입니다."
,"830520601","我之前说，我似乎能在指挥官身上学到什么，现在我明白了。","나는 내가 지휘관에게 무언가를 배울 수 있을 것 같다고 말했는데, 이제 알겠다."
,"830520602","是您教会了我放下刀剑，享受平静的时光，教会我抬起双眼，坦率地与同伴们交流，现在的我充满细微的幸福……","칼과 검을 내려놓고 평온한 시간을 즐기는 법을 가르쳐 주신 당신, 눈을 들어 동료들과 솔직하게 이야기하는 법을 가르쳐 주신 당신, 지금의 나는 작은 행복으로 가득합니다…"
,"830520603","这都是多亏了您，是您教会了我“生活”。","모두 당신 덕분이에요. 저에게 '삶'을 가르쳐 주신 거예요."
,"830520604","所以我为您写了这个词语，我认为，这是最适合您的。","그래서 제가 당신을 위해서 이 단어를 썼는데, 이것이 당신에게 가장 적합하다고 생각합니다."
,"830530100","这就是我「辉煌孔雀」帕芙妮丝的辉光，怎么，感受到我的美丽与强大了吗？","이것이 바로 저의 “휘황한 공작” 파보니스의 휘광입니다. 어떻게 저의 아름다움과 강함을 느끼나요?"
,"830530101","不错，看来你很有眼光，既然你还想为我献上赞美，那我就把力量借给你吧！","그래, 안목이 있나 봐, 나를 위해 칭찬을 더 하고 싶으면, 힘을 빌려줄게!"
,"830530200","“指挥官”？哼，真是个傲慢的名号，我的美丽无人可以比拟，我的光芒无人可以驾驭，又怎么是你可以随意“指挥”的呢。","'지휘관'? 흥, 내 아름다움은 누구도 따를 수 없고, 내 빛은 아무도 따를 수 없는데, 어찌 네가 마음대로 '지휘'할 수 있겠느냐."
,"830530201","别再以此自居了，认清你的地位，并感谢我的宽宏吧！","더 이상 이렇게 자처하지 말고, 너의 지위를 분명히 인식하고, 나의 관대함에 감사해라."
,"830530300","怎么了，为什么你忘了赞美我，还要避开我的光辉？难道是被它灼伤了吗？","왜, 왜 너는 나를 칭찬하는 것을 잊어버리고, 나의 빛을 피하려고 하니?화상을 입었단 말인가."
,"830530301","那可不行，我的光辉永远炙热，永不黯淡，既然你想留在我的左右，继续借用我的力量，你就必须习惯它！","그러면 안 된다. 나의 빛은 영원히 뜨거우며, 영원히 어둡지 않다. 기왕 당신이 내 좌우에 남아 계속 내 힘을 빌리고 싶다면, 당신은 반드시 그것에 익숙해져야 한다!"
,"830530400","习惯我的光芒了吗？很好，很好，看来你已经明白了——","내 빛에 익숙해졌니?좋아 좋아, 좋아, 넌 알고 있나 봐-"
,"830530401","在这灰暗且丑陋的世界上，我「辉煌孔雀」才是唯一不灭的光！","이 어둡고 추한 세상에서, 나는 휘황찬란한 공작만이 유일하게 꺼지지 않는 빛입니다!"
,"830530402","好了，你就继续直视我、赞颂我，并借用我的光，用它照耀你想照耀之地吧！","자, 너는 나를 똑바로 보고 찬양하고, 나의 빛을 빌어, 네가 비추고 싶은 곳을 비춰라!"
,"830530500","终结战争，守护世界，这不过是一些无足轻重的小事。","전쟁을 종식시키고 세계를 수호하는 것은 대수롭지 않은 일이다."
,"830530501","只要借助我的力量，你的所有愿望都可以实现。没错，你已经获得了我的认同。","나의 힘만 빌리면 당신의 모든 소원은 이루어질 수 있습니다.그래, 너는 이미 나의 동의를 얻었다."
,"830530502","你那发自内心的赞颂、那追求美丽的执着让我刮目相看，我的盟友啊，为自己而庆幸，为自己而光荣吧！","내 마음에서 우러나오는 찬사, 그 아름다움에 대한 집착이 나를 다시 보게 하소서, 나의 맹우여, 나를 위해 다행이오, 나를 위해 영광이오!"
,"830530600","你又为我费心了呢，虽然依旧简陋，但礼节与心意足以弥补了，我很满意。","너는 또 나를 위해 애썼구나, 비록 여전히 누추하지만, 예의와 마음은 충분히 메웠으니, 나는 매우 만족한다."
,"830530601","既然如此，我就把这尊「辉煌孔雀」的小雕像送给你，作为你的嘉奖吧。","기왕 이렇게 된 이상 나는 이 휘황찬란한 공작의 작은 조각상을 당신에게 표창으로 드립니다."
,"830530602","嗯？为什么要困惑，不用怀疑，这确实是依照我的美貌而打造的。","응? 왜 곤혹스러워. 의심할 필요 없어. 이건 확실히 내 미모에 따른 거야."
,"830530603","好了，你拿去吧，把它放在你的办公桌上。如果我暂时离开你了，你就把它当作我的分身，继续向我表达赞美吧！","됐어,네가 가져가라,그것을 너의 책상 위에 놓아라.만약 내가 잠시 너를 떠났다면, 너는 그것을 나의 분신으로 여기고, 계속 나에게 찬미를 표시해라!"
,"830550100","回想起来，我已经和指挥官您共事过一段时间了，不知道您满不满意呢？","돌이켜보면 지휘관님과 함께 일한 지 꽤 되었는데 마음에 드셨는지 모르겠네요."
,"830550101","我对自己的能力还不是很有信心，希望指挥官多多指出我的不足之处。","나는 아직 능력을 자신하지 못했고, 지휘관들이 나의 부족한 점을 많이 지적해 주길 바란다."
,"830550200","教官的训练相当严格，我有时候会感觉到，自己没有办法跟上她和同僚们的脚步，也许我真的不适合改造成AG……","교관의 훈련이 워낙 까다로워 동료들과 따라갈 수 없는 내가 정말 AG로 개조하기에는 부적합한 것 같다는 생각이 들 때가 있는데."
,"830550201","指挥官，您是怎么认为的呢？","지휘관, 어떻게 생각하십니까?"
,"830550300","也许指挥官已经知道了，我和教官其实是亲生姐妹……","지휘관은 이미 알고 있었겠지만, 나와 교관은 사실 친자매였으니…."
,"830550301","但这并不是我应该拿出来说的事情。教官的战绩比起我要优秀许多，而我恐怕……就连她的背影都难以触及。","하지만 내가 내놓을 일은 아니다.교관의 전적은 나보다 훨씬 뛰어나지만, 나는 아마…. 뒷모습조차 만질 수 없을 것이다."
,"830550400","在学院的期间，教官和我也一直向大家隐瞒着姐妹关系。","학원에 있는 동안에도 교관과 저는 자매관계를 숨기고 있었습니다."
,"830550401","一方面是我的战绩远不及她出色，另一方面，我也不想给自己的家族、给教官她蒙羞。","내 성적이 그에 못 미치는 데다 내 가족, 교관에게 수모를 주고 싶지 않다."
,"830550402","我作为妹妹的同时，也是一名军人，必须要拿出更出色的战绩才行……","동생인 동시에 군인이기 때문에 더 좋은 성적을 내야 하는데…"
,"830550500","实际上，我是一个不喜欢争斗的人，每次听到要派往战场，内心都会有些抵触……但这样是不行的。","사실 나는 싸움을 싫어하는 사람이라 전쟁터에 보낸다는 말을 들을 때마다 내심 저항을 하는데…. 그래선 안 된다."
,"830550501","我必须更努力地争取战绩与荣耀，至少要追赶上姐姐的脚步。只有这样，我才有资格作为她的妹妹和她相认。","전적과 영광은 더 열심히 해서 언니의 발걸음을 따라가야 한다.오직 이렇게 해야만,나는 그녀의 여동생으로서 그녀와 서로 알 수 있는 자격이 있다."
,"830550502","目前的我还远远没有这个能力，还请指挥官继续见证我的成长，直到我能自豪地称呼教官为“姐姐”的那一天。","내가 교관을 자랑스레 '언니'라고 부를 수 있는 날까지 지휘관에게 성장 과정을 지켜봐 달라고 부탁했다."
,"830550600","指挥官，这个给您，这是我还年幼时，姐姐送给我的一个小挂件……","지휘관, 여기 있습니다. 제가 어렸을 때 언니가 선물한 작은 걸개인데..."
,"830550601","虽然我已经戴了很久了，但我想让您暂时保管一下。","착용한 지 오래됐지만 잠시 보관해 두시라고 하겠습니다."
,"830550602","等到未来的哪一天，我被指挥官和姐姐认可的时候，能请您再把这个挂件送回给我吗？","앞으로 제가 지휘관과 언니의 허락을 받을 때까지 이 걸기를 다시 보내주시겠습니까?"
,"830550603","这个挂件对于现在的我来说，还太沉重了。","이 걸이는 지금의 나에게는 너무 무겁다."
,"830560100","哎呀！卡西我比较笨嘛！很多东西都弄不太明白……","아이고! 카시는 내가 좀 둔하구나!잘 모르는 게 많은데..."
,"830560101","指挥官一定要多教教我啊！不然我就越来越笨了！","지휘관 많이 가르쳐 주세요!그렇지 않으면 나는 점점 더 둔해질 것이다!"
,"830560200","咦？指挥官是不喜欢恶作剧吗？我是不是该告诉凯蒂她们比较好？","어 지휘관은 장난을 싫어하나?내가 케이티에게 그녀들이 비교적 좋다고 알려야 하지 않겠니?"
,"830560201","不用吗？指挥官可不要憋在心里哦！我碰到不顺心的事情都会向凯蒂和缇米说的！","아니야 지휘관은 마음에 담아두지 마!내가 마음에 안 드는 일이 있으면 케이티와 티미에게 다 말해줄게!"
,"830560300","我和凯蒂与缇米的关系？唔——应该算是认识很久的朋友？","나와 케이티와 티미의 사이는?-오랫동안 알고 지낸 친구인데."
,"830560301","我记得有个一个词是可以形容我和她们之间的关系……“挚友”？","내가 기억하는 단어 중에 나와 그녀들의 관계를… '절친'?"
,"830560302","唔，好像不太对，卡西不太记得了！等下次想起来再和指挥官说吧！","그래, 별로 안 맞는 것 같아, 카시는 잘 기억하지 못했어!다음에 생각이 나면 지휘관과 이야기하자!"
,"830560400","啊！我终于想起来了！大家都说凯蒂和缇米就像我的姐姐一样，我们就和一家人没什么区别！","아! 드디어 생각났다!케이티와 티미는 우리 언니 같다고들 하는데 우리는 가족이나 다름없다!"
,"830560401","这就是“亲情”吧？我并不讨厌呢！卡西我一直不知道自己的父母是谁，所以一直也不清楚“亲情”到底是什么东西呢。","그게 바로 '친정(親情)'이죠?나는 싫지 않다! 캐시 나는 내 부모가 누구인지 모르기 때문에 '친정'이 도대체 무엇인지 잘 모른다."
,"830560500","凯蒂和缇米也好，指挥官也好，这里的大家都对我都很温柔，还让我学会了好多东西！","케이티와 티미도 그렇고 지휘관도 그렇고 다들 저한테 친절하게 대해주고 배울 것도 많았죠!"
,"830560501","以前在阵线的时候可没这种感觉！缇米说的“家庭”就是这个意思吗？“家庭”原来是这么温暖的东西吗？","예전에 전선에 있을 때는 이런 느낌이 없었어!테미 씨가 말하는 '가족'은 이런 뜻일까.'가족'이 원래 이렇게 따뜻한 물건이었을까."
,"830560502","我一直没搞懂这个词到底是什么意思，现在终于弄明白啦！","나는 줄곧 이 단어가 도대체 무슨 뜻인지 이해하지 못했는데, 지금 드디어 이해하게 되었다."
,"830560600","指挥官还有凯蒂、缇米，你们都一直在照顾着我，卡西我还是知道的哦。","지휘관, 그리고 케이티, 티미, 당신들이 나를 돌봐주고 있어. 캐시 난 알고 있어."
,"830560601","大家都说我们就像一家人一样嘛！所以我想把这些……嘿咻！","다들 우리 가족 같다고 하잖아요!그래서 이것들을...헤이쉬!"
,"830560602","我想把这些零食送给大家！不过没想到还有些重啊！还是让我来帮指挥官搬到办公室里吧！","이 간식을 여러분께 드리고 싶습니다!그런데 의외로 좀 무겁네!내가 지휘관을 사무실로 옮기는 게 낫겠다."
,"830570100","呼、呼……呃，不必担心，只是精神力使用过度，稍有疲惫而已。","후, 후… 어, 걱정 마세요. 다만 정신력 과다 사용으로 조금 피곤할 뿐이에요."
,"830570101","既然我的力量不可或缺，全力以赴便是应该的，区区副作用，不值一提……","내 힘이 빠질 수 없는 이상 최선을 다하는 것은 당연한 일이지, 시시콜콜한 부작용은 언급할 가치도 없다."
,"830570200","阁下，非常感谢您对我的关怀，但不必过度担心。","귀하, 저에 대한 관심에 감사드립니다만, 너무 걱정하실 필요는 없습니다."
,"830570201","我用大脑控制弓箭与这些「纸鹤」进行战斗，与手握长剑的剑士本质相同，为了增强精神力而造成的头痛，应类似于锻炼造成的肌肉酸痛才对。","내가 뇌로 활을 제어하여 이 종이학들과 전투를 진행합니다. 장검을 쥔 검사의 본질과 동일합니다. 정신력을 증강시키기 위해서 생기는 두통은 반드시 단련으로 인해 생긴 근육이 결리는 것과 유사해야 합니다."
,"830570300","确实，战斗的压力会加剧我的症状，然而我既是战士，又是「鹰身女妖」的一员，精进自身、奔赴战场便是我的首要职责。","확실히, 전투 스트레스는 나의 증상을 증가시킬 수 있습니다. 하지만, 나는 전사일 뿐만 아니라 매신여귀의 일원이기도 합니다. 자신에게 정진하고, 전쟁터로 달려가는 것이 제 첫 번째 임무입니다."
,"830570301","更何况，作战之时有阁下这位可靠的长官负责指导，我的压力早已大大降低了。","더구나 작전 때 각하라는 든든한 장관이 지휘를 맡았으니 내 부담은 훨씬 덜한 상태였다."
,"830570400","也让同僚们分担我的压力吗？可是阁下……","동료들에게도 내 스트레스를 나눠주나.그런데 각하…"
,"830570401","您也应当知道，一号与四号骄横傲慢，二号阴险狡诈，六号更是乖戾癫狂……","당신도 알겠지만, 1번과 4번은 교만하고 2번은 음험하고 간교하며 6번은 더 심술궂고..."
,"830570402","我的同僚中只有菲比小姐值得信赖，可她不喜争斗，我身为唯一的可靠者，只能肩负更多的责任了！","나의 동료 중 오직 피비 아가씨만이 믿을 수 있지만, 그녀는 다툼을 좋아하지 않는다. 나는 유일한 믿을만한 사람으로서 더 많은 책임을 질 수밖에 없다!"
,"830570500","唔……尽管我明白您的建议都是为我着想，但实话实说，我仍旧心有疑虑。","……당신의 조언이 저를 위한 것이라는 것은 알지만, 솔직히 말해서 의구심이 듭니다."
,"830570501","我的同僚们、以及这个舰队中的其他战士，真的能够分担我的压力吗……","과연 나의 동료들과 이 함대의 다른 전사들이 나의 스트레스를 나눌 수 있을까…."
,"830570502","好吧，阁下是一位英明的指挥官，既然您这么说，那么我便相信您、也试着去相信同僚们吧。","좋아요. 각하께서는 영명한 지휘관입니다. 그렇게 말씀하신 이상 저는 당신을 믿고 동료들도 믿으려고 노력해 보겠습니다."
,"830570600","阁下，最近我听从了您的建议，尽量放松身心，确实缓解了头痛的症状。","각하, 최근에 당신의 조언을 들었습니다. 몸과 마음을 최대한 이완시켜 두통을 확실히 완화하였습니다."
,"830570601","您看，这便是我放松用的熏香，每当我点燃它时，您的关怀也会与香气一同萦绕胸中，让人倍感心安。","보세요, 이것은 바로 제가 느긋하게 사용하는 훈향입니다, 제가 불을 붙일 때마다 당신의 배려가 향기와 함께 가슴속을 맴돌게 합니다."
,"830570602","既然有这么好的效果，不如阁下也来试试看吧，相信您在平日也积攒了不少倦意。","이렇게 좋은 효과를 보셨으니 귀하도 한번 해 보시죠. 평소에도 피곤하셨을 텐데요."
,"830570603","别客气，与您对我的照顾相比，这只是一份微不足道的回礼罢了。","사양하지 마세요.저에 대한 당신의 보살핌에 비하면 이것은 보잘것없는 답례일 뿐입니다."
,"830580100","指挥官，本人调任至您的舰队已有一段时日，请问本人、以及我等「天之刃」的能力，足以让您满意吗？","지휘관, 본인은 당신의 함대로 전근된 지 이미 일정 시간이 지났습니다. 본인, 그리고 저 등 하늘의 날의 능력을 충분히 만족시킬 수 있습니까?"
,"830580101","那太好了，能够为您所用，是我等天之刃的荣幸。","그것 참 잘됐습니다. 사용하실 수 있게 되어 제가 기다리실 수 있는 영광입니다."
,"830580200","您还想进一步了解「天之刃」小队吗？确实，天之刃的公开资料较少，本人可以理解您的顾虑。","당신은 아직도 하늘의 날 소대에 대해 더 알고 싶습니까?확실히 하늘의 별 따기 공개 자료가 적으니 걱정하시는 바를 이해합니다."
,"830580201","然而更多的情报，本人也暂无权限告知于您，指挥官，还请您谅解。","그러나 더 많은 정보는 본인도 당신에게 알릴 수 있는 권한이 없습니다, 지휘관님, 양해 바랍니다."
,"830580300","天之刃是一个较为特殊的部队，当然，本人并非希望您特别优待，只是……希望您能体谅我们的内情。","하늘의 칼은 특수한 부대다. 물론 본인이 특별히 우대해 주길 바라는 것은 아니지만…. 저희의 속사정을 헤아려 주시기 바랍니다."
,"830580301","请放心，即使无权坦白一切，我们依旧效忠于您，并会为您竭尽全力，绝无虚假。","비록 모든 것을 고백할 권리가 없더라도,우리는 여전히 당신에게 충성할 것이며,당신을 위해 최선을 다할 것입니다.절대 거짓이 없습니다."
,"830580400","指挥官，其实您的舰队也十分特殊。","지휘관님, 사실 당신의 함대도 특이합니다."
,"830580401","这里聚集着各式各样的人物，尽管来历各不相同，却能互相改变、彼此信任、乃至共同成长。","각기 다른 내력에도 서로 변하고, 신뢰하며, 더 나아가 함께 성장할 수 있는 다양한 인물들이 모여 있다."
,"830580402","这份舒适与安逸，是曾经的我难以想象的。唔，我也有所改变吗？或许……确实如此吧。","이 편안함과 안일함은 예전에는 내가 상상할 수 없었던 것이다.나도 달라졌을까.혹시… 그렇겠지."
,"830580500","不知不觉，我们天刃来到您的舰队，已在其中度过许许多多的时日。","어느덧 당신의 함대에 우리 하늘이 찾아와 많은 시간을 보내게 되었습니다."
,"830580501","我等不过是为战争打造的刀剑，身为武器却时常受您关照，甚至收取您的厚礼。","나는 전쟁을 위해 만든 칼에 지나지 않는데, 무기로서 늘 당신의 보살핌을 받고, 심지어 당신의 후한 선물까지."
,"830580502","实话实说……这让我无以为报。除了为您献上一切、全力战斗之外，我还能怎么报答您呢？","사실대로 말하면...그것에 대해 나는 보답할 수 없다.당신을 위해 모든 것을 바치고 전력투구하는 것 외에 제가 어떻게 보답할 수 있겠습니까?"
,"830580600","指挥官，近日我正在学习天刃“故乡”及其居民的文化；","지휘관, 요즘 나는 천도의 '고향'과 그 주민들의 문화를 배우고 있다."
,"830580601","偶然得知在某些传统地区，人们会在供奉神明的门前放置狛犬与狮子的石像，作为神明的使者守护着神域。","몇몇 전통지역에서는 신명이 모셔진 문 앞에 개와 사자의 석상을 놓고 신명의 사자로 신역을 지킨다는 사실을 우연히 알게 되었다."
,"830580602","不知为何，我感觉这对狛犬和狮子，与自己和千岁十分相似。","어찌된 일인지 이 암견과 사자는 나나 치세와 꼭 닮았다."
,"830580603","而您的舰队则是我们必须守护的神域，在我等天刃短暂的一生中，能为此处倾尽全力，实乃无上之光荣。","당신의 함대는 우리가 지켜야 할 신역(神域)이고, 천혜의 짧은 생을 기다려 온 힘을 다할 수 있는 최고의 영광입니다."
,"830590100","指挥官，属下千岁按照首脑阿特拉斯的指令，前来担任您的贴身护卫。","지휘관, 부하 치세(千歲)는 정상 아틀라스(Atras)의 지시에 따라 당신의 신변 경호를 맡았습니다."
,"830590101","只要您信任我等「天之刃」的实力，属下便随时恭候您的呼唤，竭尽全力为您而战。","당신이 저를 비롯한 하늘의 날의 실력을 신뢰하기만 하면 부하들은 언제든지 당신의 부름을 기다리며 최선을 다해 당신을 위해 싸울 것입니다."
,"830590200","「天之刃」计划的资料？非常抱歉，指挥官，属下唯一的任务只是守护您的安全。","하늘의 날 계획의 자료는?죄송하지만 지휘관님, 예하의 유일한 임무는 당신의 안전을 지키는 일입니다."
,"830590201","其他有关「天之刃」的情报，属下也没有告知权限，请您自行申报首脑阿特拉斯，望您谅解。","기타 하늘의 날과 관련된 정보는 부하도 알릴 권한이 없습니다. 당신이 스스로 정상 아틀라스에 신고하는 것을 양해해 주십시오."
,"830590300","关于属下常说的“缺陷”？唔，这确实有必要告知。","부하들이 흔히 말하는 '결함'에 대해?아, 이것은 확실히 알려줄 필요가 있다."
,"830590301","实际上，属下的知觉敏锐度与反应速度都远超常人，且属下无法自行调节，因此在非战斗状态下可能会造成些许不便。","실제 부하들은 예민한 지각과 반응속도가 보통사람보다 훨씬 빠르고 부하들이 스스로 조절하지 못해 비전투 상태에서 약간의 불편을 겪을 수 있다."
,"830590302","但这不影响作战，还请您不必担心。","하지만 작전에 지장이 없으니 걱정 마세요."
,"830590400","“一惊一乍”……呃，真是惭愧，您所说的这个词语，确实很适合形容属下。","'깜짝깜짝'…. 어, 부끄럽습니다."
,"830590401","然而属下并非胆小如鼠，这些剧烈的应激反应都是“缺陷”所致。","하지만 쥐처럼 겁이 없는 부하들의 격렬한 반응은 모두 '결함' 때문이다."
,"830590402","若您与各位同僚都能理解属下，在与属下接触时多加留心，属下便感激不尽。","당신은 동료 여러분과 모두 부하를 이해하고 부하들과 접촉할 때 더욱 주의를 기울이면 부하들은 감사해 마지 않습니다."
,"830590500","指挥官，其实您不必如此照顾属下。","지휘관, 사실 그렇게까지 부하들을 돌볼 필요는 없습니다."
,"830590501","虽说这过度敏感的反应能力是一种“缺陷”，但在战场上，“缺陷”反而会成为属下的力量，用以守护您与各位同僚的周全。","이 과민한 반응력은 '결함'이지만 전쟁터에서는 오히려 '결함'이 부하들의 힘이 돼 당신과 동료 여러분의 치밀하게 지켜줄 수 있다."
,"830590502","如此想来，这不过是换取平安的小小代价而已，称之为“缺陷”或许并不合适呢。","그러고 보면 평안을 바꾸는 작은 대가일 뿐 '결함'이라고 하기엔 적절치 않을지도 모른다."
,"830590600","天之刃“故乡”的部分住民中似乎流传着某种传说，认为狮子与狛犬这两种生物具备守护神域的能力。","하늘의 칼 '고향'의 일부 주민들 사이에서는 사자와 개, 두 생물이 신역을 지키는 능력을 가졌다는 전설이 전해지는 듯하다."
,"830590601","千早说这与我们二人十分相似，您认为呢？","일찍이 우리 두 사람과 매우 유사하다고 했는데, 당신은 어떻게 생각하십니까?"
,"830590602","实际上……我们想将这两种生物的石雕赠送给您，以向您传达谢意，并将其视作我们二人的化身，代替我们陪伴您左右。","사실... 이 두 생물의 석물을 당신에게 감사의 뜻을 전하고, 두 사람의 화신으로 여기고, 우리를 대신해서 곁에 두고 싶습니다."
,"830590603","虽是区区薄礼，但已竭尽诚意，指挥官，您可否收下它们呢？","보잘것없는 선물이지만 성의껏 받아주셨으니 지휘관님, 받아주시겠습니까?"
,"830610100","指挥官，你之后还有时间吗？","지휘관님, 앞으로 시간 좀 있으세요?"
,"830610101","啊，我没什么特别的事要说啦，只是想和你聊聊天，互相了解一下而已，你觉得怎么样呢？","아, 전 별거 아닌데 그냥 얘기 좀 나누고 서로 알아보려고 했는데, 어떻게 생각하세요?"
,"830610200","越是了解指挥官就越是觉得，你真是一个神奇的人呀。","지휘관을 알면 알수록 넌 참 신기한 사람이야."
,"830610201","舰队里的大家对你的评价都很高，但每个人的理由都不一样，为什么会这样呢？真是有趣的现象……","함대에 있는 사람들은 모두 당신을 높이 평가하지만 사람마다 그 이유가 다릅니다. 왜 그럴까요?정말 흥미로운 현상인데…"
,"830610300","你也想听听我的事迹？唔，确实要这样才公平呢，可我只是一个普通的奥托露娜人，有什么特别的事情可以说呢……","너도 나의 사적을 듣고 싶니?ㅠ그래야 공평할 텐데 난 그냥 오톨루나 사람인데 무슨 특별한 얘기야..."
,"830610301","比如我是个好奇心旺盛的人？咦，你早就知道了吗？！","예를 들어 나는 호기심이 많은 사람인가?어, 너 벌써 알고 있었니?"
,"830610400","虽然大家都说我好奇心太强了，不过我觉得这不是一件坏事哦。","호기심이 많다고들 하지만 나쁜 일은 아닌 것 같아요."
